"STAT.","SCAN TIME","CLUSTER","NAMESPACE","WORKLOAD","CONTAINER NAME","REGISTRY","IMAGE TAG","RELEVANT","CRITICAL","HIGH","MEDIUM","LOW","NEGLIGIBLE","UNKNOWN"
"Success","Jan 4, 2024, 8:45:09 AM","vdb-core-digital-k8s-prod","kube-system","daemonset-efs-csi-node","liveness-probe","public.ecr.aws","public.ecr.aws/eks-distro/kubernetes-csi/livenessprobe:v2.8.0-eks-1-23-8",7,0,7,3,0,0,0
"Success","Jan 4, 2024, 8:44:59 AM","vdb-core-digital-k8s-prod","kubescape","daemonset-host-scanner","host-sensor","quay.io","quay.io/kubescape/host-scanner:v1.0.66",6,0,3,3,0,0,0
"Success","Jan 4, 2024, 4:23:14 PM","vdb-core-digital-k8s-prod","curtailment-volumes-api","statefulset-curtailment-volumes-api-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:23:23 PM","vdb-core-digital-k8s-prod","salesforce-middleware","statefulset-salesforce-middleware-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:23:06 PM","vdb-core-digital-k8s-prod","trading-cbp-message-store","statefulset-trading-cbp-message-store-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:25 PM","vdb-core-digital-k8s-prod","public-api-vpp","statefulset-public-api-vpp-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:20 PM","vdb-core-digital-k8s-prod","salesforce-middleware","statefulset-salesforce-middleware-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:11 PM","vdb-core-digital-k8s-prod","curtailment-volumes-api","statefulset-curtailment-volumes-api-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:28 PM","vdb-core-digital-k8s-prod","public-api-vpp","statefulset-public-api-vpp-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:23:15 PM","vdb-core-digital-k8s-prod","trade-store-api","statefulset-trade-store-api-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:01 PM","vdb-core-digital-k8s-prod","p4-data-processing","statefulset-p4-data-processing-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:19 PM","vdb-core-digital-k8s-prod","trade-store-api","statefulset-trade-store-api-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:23:04 PM","vdb-core-digital-k8s-prod","p4-data-processing","statefulset-p4-data-processing-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:59 PM","vdb-core-digital-k8s-prod","trading-cbp-manager","statefulset-trading-cbp-manager-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:31 PM","vdb-core-digital-k8s-prod","tennet-imbalance-prices","statefulset-tennet-imbalance-prices-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:14 PM","vdb-core-digital-k8s-prod","vdb-services","statefulset-energyconsumers-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:26 PM","vdb-core-digital-k8s-prod","curtailment-fleet","statefulset-curtailment-fleet-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:56 PM","vdb-core-digital-k8s-prod","trading-cbp-manager","statefulset-trading-cbp-manager-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:55 PM","vdb-core-digital-k8s-prod","central-asset-store","statefulset-central-asset-store-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:21 PM","vdb-core-digital-k8s-prod","curtailment-audit","statefulset-curtailment-audit-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:02 PM","vdb-core-digital-k8s-prod","calculate-position-data","statefulset-calculate-position-data-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:39 PM","vdb-core-digital-k8s-prod","poolagent","statefulset-poolagent-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:47 PM","vdb-core-digital-k8s-prod","telemetry-allocation-api","statefulset-telemetry-allocation-api-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:21:57 PM","vdb-core-digital-k8s-prod","charge-session-agent","statefulset-charge-session-agent-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:40 PM","vdb-core-digital-k8s-prod","producers","statefulset-producers-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:17 PM","vdb-core-digital-k8s-prod","vdb-services","statefulset-energyconsumers-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:42 PM","vdb-core-digital-k8s-prod","lightdash","statefulset-lightdash-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:23 PM","vdb-core-digital-k8s-prod","curtailment-fleet","statefulset-curtailment-fleet-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:19 PM","vdb-core-digital-k8s-prod","curtailment-audit","statefulset-curtailment-audit-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:35 PM","vdb-core-digital-k8s-prod","producers","statefulset-producers-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:32 PM","vdb-core-digital-k8s-prod","poolagent","statefulset-poolagent-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:51 PM","vdb-core-digital-k8s-prod","central-asset-store","statefulset-central-asset-store-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:23:09 PM","vdb-core-digital-k8s-prod","trading-cbp-message-store","statefulset-trading-cbp-message-store-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:27 PM","vdb-core-digital-k8s-prod","tennet-imbalance-prices","statefulset-tennet-imbalance-prices-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:45 PM","vdb-core-digital-k8s-prod","lightdash","statefulset-lightdash-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:09:19 PM","vdb-core-digital-k8s-prod","bucketing-service","statefulset-bucketing-service-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:09:15 PM","vdb-core-digital-k8s-prod","bucketing-service","statefulset-bucketing-service-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:21:36 PM","vdb-core-digital-k8s-prod","production-correction","statefulset-production-correction-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:52 PM","vdb-core-digital-k8s-prod","ocpp-communication","statefulset-ocpp-communication-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:21:43 PM","vdb-core-digital-k8s-prod","curtailment-billing","statefulset-curtailment-billing-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:21:35 PM","vdb-core-digital-k8s-prod","dagster","statefulset-dagster-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:31 PM","vdb-core-digital-k8s-prod","production-correction","statefulset-production-correction-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:10 PM","vdb-core-digital-k8s-prod","energy-asset-volumes","statefulset-energy-asset-volumes-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:12 PM","vdb-core-digital-k8s-prod","energy-asset-volumes","statefulset-energy-asset-volumes-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:28 PM","vdb-core-digital-k8s-prod","dagster","statefulset-dagster-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:21:41 PM","vdb-core-digital-k8s-prod","flex-optimizer","statefulset-flex-optimizer-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:27 PM","vdb-core-digital-k8s-prod","eprogram-timeseries-service","statefulset-eprogram-timeseries-service-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:25 PM","vdb-core-digital-k8s-prod","eprogram-timeseries-service","statefulset-eprogram-timeseries-service-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 4:22:05 PM","vdb-core-digital-k8s-prod","calculate-position-data","statefulset-calculate-position-data-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:22:00 PM","vdb-core-digital-k8s-prod","charge-session-agent","statefulset-charge-session-agent-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:46 PM","vdb-core-digital-k8s-prod","curtailment-billing","statefulset-curtailment-billing-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:55 PM","vdb-core-digital-k8s-prod","ocpp-communication","statefulset-ocpp-communication-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:51 PM","vdb-core-digital-k8s-prod","telemetry-allocation-api","statefulset-telemetry-allocation-api-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 4:21:38 PM","vdb-core-digital-k8s-prod","flex-optimizer","statefulset-flex-optimizer-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 3:56:48 PM","vdb-core-digital-k8s-prod","asset-reservations","statefulset-asset-reservations-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 3:56:44 PM","vdb-core-digital-k8s-prod","asset-reservations","statefulset-asset-reservations-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 3:32:01 PM","vdb-core-digital-k8s-prod","battery-agent","statefulset-battery-agent-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 3:31:59 PM","vdb-core-digital-k8s-prod","batterypack","statefulset-batterypack-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 3:32:05 PM","vdb-core-digital-k8s-prod","batterypack","statefulset-batterypack-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 3:31:58 PM","vdb-core-digital-k8s-prod","battery-agent","statefulset-battery-agent-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 1:28:42 PM","vdb-core-digital-k8s-prod","airbyte","statefulset-airbyte-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 1:28:38 PM","vdb-core-digital-k8s-prod","airbyte","statefulset-airbyte-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 8:40:38 AM","vdb-core-digital-k8s-prod","weather-data","statefulset-weather-data-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 8:40:35 AM","vdb-core-digital-k8s-prod","weather-data","statefulset-weather-data-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 8:45:49 AM","vdb-core-digital-k8s-prod","p4-data-processing","statefulset-p4-legacy-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 8:45:52 AM","vdb-core-digital-k8s-prod","ellert-p4-postgres","statefulset-ellert-p4-postgres-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 8:45:54 AM","vdb-core-digital-k8s-prod","ellert-p4-postgres","statefulset-ellert-p4-postgres-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 8:45:47 AM","vdb-core-digital-k8s-prod","p4-data-processing","statefulset-p4-legacy-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 8:38:25 AM","vdb-core-digital-k8s-prod","asset-compliance","statefulset-asset-compliance-postgres","envoy","quay.io","quay.io/ongres/envoy:v1.24.12-build-6.29",4,4,0,27,63,0,2
"Success","Jan 4, 2024, 8:38:28 AM","vdb-core-digital-k8s-prod","asset-compliance","statefulset-asset-compliance-postgres","cluster-controller","quay.io","quay.io/stackgres/cluster-controller:1.6.1",4,0,2,18,19,0,2
"Success","Jan 4, 2024, 8:41:32 AM","vdb-core-digital-k8s-prod","batterypack","deployment-flexgwchargepoints","service","bigdataregistry.azurecr.io","bigdataregistry.azurecr.io/flexgwchargepoints:20231220-12723",3,0,0,3,11,4,0
"Success","Jan 4, 2024, 8:43:24 AM","vdb-core-digital-k8s-prod","kubescape","deployment-gateway","gateway","quay.io","quay.io/kubescape/gateway:v0.1.20",2,0,0,2,0,0,0
